content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,teksNormalized,textSteam,appsTokensFdist,topTokens
"Sangat membantu, kenapa sekarang kalau mau ke premium (permanen) harga lebih mahal padahal dulu murah (12k) terus devnya beda lagi 🤔",4,1,"sangat membantu, kenapa sekarang kalau mau ke premium (permanen) harga lebih mahal padahal dulu murah (12k) terus devnya beda lagi 🤔","membantu, premium (permanen) harga mahal murah (12k) devnya beda 🤔","membantu, premium (permanen) harga mahal murah (12k) devnya beda ","['membantu', ',', 'premium', '(', 'permanen', ')', 'harga', 'mahal', 'murah', '(', '12k', ')', 'devnya', 'beda']","['membantu', ',', 'premium', '(', 'permanen', ')', 'harga', 'mahal', 'murah', '(', '12k', ')', 'devnya', 'beda']","['bantu', 'premium', 'permanen', 'harga', 'mahal', 'murah', '12k', 'devnya', 'beda']",<FreqDist with 9 samples and 9 outcomes>,"[('bantu', 1), ('premium', 1), ('permanen', 1), ('harga', 1), ('mahal', 1)]"
"Tolong dong min, ketika adzan magrib hanya notifikasi saja yg muncul tetapi adzannya tidak. Minta perbaikannya 🙏",5,1,"tolong dong min, ketika adzan magrib hanya notifikasi saja yg muncul tetapi adzannya tidak. minta perbaikannya 🙏","tolong min, adzan magrib notifikasi yg muncul adzannya tidak. perbaikannya 🙏","tolong min, adzan magrib notifikasi yg muncul adzannya tidak. perbaikannya ","['tolong', 'min', ',', 'adzan', 'magrib', 'notifikasi', 'yg', 'muncul', 'adzannya', 'tidak', '.', 'perbaikannya']","['tolong', 'min', ',', 'adzan', 'magrib', 'notifikasi', ' yang', 'muncul', 'adzannya', 'tidak', '.', 'perbaikannya']","['tolong', 'min', 'adzan', 'magrib', 'yang', 'muncul', 'adzannya', 'tidak', 'baik']",<FreqDist with 9 samples and 9 outcomes>,"[('tolong', 1), ('min', 1), ('adzan', 1), ('magrib', 1), ('yang', 1)]"
Al Qur'an ini untuk membantu kalian dan cepat hafal dan ada mode suara suaraya indah sekalih terima kasih Al Qur'an sayah senang sekalih,5,1,al qur'an ini untuk membantu kalian dan cepat hafal dan ada mode suara suaraya indah sekalih terima kasih al qur'an sayah senang sekalih,al qur'an membantu cepat hafal mode suara suaraya indah sekalih terima kasih al qur'an sayah senang sekalih,al qur'an membantu cepat hafal mode suara suaraya indah sekalih terima kasih al qur'an sayah senang sekalih,"['al', ""qur'an"", 'membantu', 'cepat', 'hafal', 'mode', 'suara', 'suaraya', 'indah', 'sekalih', 'terima', 'kasih', 'al', ""qur'an"", 'sayah', 'senang', 'sekalih']","['al', ""qur'an"", 'membantu', 'cepat', 'hafal', 'mode', 'suara', 'suaraya', 'indah', 'sekalih', 'terima', 'kasih', 'al', ""qur'an"", 'sayah', 'senang', 'sekalih']","['al', 'qur an', 'bantu', 'hafal', 'mode', 'suara', 'suaraya', 'indah', 'kalih', 'terima', 'kasih', 'al', 'qur an', 'sayah', 'senang', 'kalih']",<FreqDist with 13 samples and 16 outcomes>,"[('al', 2), ('qur an', 2), ('kalih', 2), ('bantu', 1), ('hafal', 1)]"
"Alhamdulillah...merasa terbantu dengan adanya aplikasi ini,praktis.hatur nuhun,semoga jadi amal jariah buat kita semuanya.Aamiin",5,1,"alhamdulillah...merasa terbantu dengan adanya aplikasi ini,praktis.hatur nuhun,semoga jadi amal jariah buat kita semuanya.aamiin","alhamdulillah...merasa terbantu aplikasi ini,praktis.hatur nuhun,semoga amal jariah semuanya.aamiin","alhamdulillah...merasa terbantu aplikasi ini,praktis.hatur nuhun,semoga amal jariah semuanya.aamiin","['alhamdulillah', '...', 'merasa', 'terbantu', 'aplikasi', 'ini', ',', 'praktis.hatur', 'nuhun', ',', 'semoga', 'amal', 'jariah', 'semuanya.aamiin']","['alhamdulillah', '...', 'merasa', 'terbantu', 'aplikasi', 'ini', ',', 'praktis.hatur', 'nuhun', ',', 'semoga', 'amal', 'jariah', 'semuanya.aamiin']","['alhamdulillah rasa', 'bantu', 'ini praktis hatur', 'nuhun moga', 'amal', 'jariah', 'semua aamiin']",<FreqDist with 7 samples and 7 outcomes>,"[('alhamdulillah rasa', 1), ('bantu', 1), ('ini praktis hatur', 1), ('nuhun moga', 1), ('amal', 1)]"
"assalamualaikum saya mau menjelaskan sedikit tentang aplikasi ini,aplikasi ini bgus bgt, Alhamdulillah nya sya bisa ngplin 1 juz dikit-dikit,ga perlu bwa Al Qur'an lgi,cukup buka aplikasi ini aja. bagi teman-teman yg mau download silahkan jngn ragu ragu untuk mendownload ny,di jamin aplikasi ini bgus bgt masyaallah,dan juga jngn lupa ucap Alhamdulillah dan wassalamualaikum warahmatullahi wa barakatu",5,1,"assalamualaikum saya mau menjelaskan sedikit tentang aplikasi ini,aplikasi ini bgus bgt, alhamdulillah nya sya bisa ngplin 1 juz dikit-dikit,ga perlu bwa al qur'an lgi,cukup buka aplikasi ini aja. bagi teman-teman yg mau download silahkan jngn ragu ragu untuk mendownload ny,di jamin aplikasi ini bgus bgt masyaallah,dan juga jngn lupa ucap alhamdulillah dan wassalamualaikum warahmatullahi wa barakatu","assalamualaikum aplikasi ini,aplikasi bgus bgt, alhamdulillah nya sya ngplin 1 juz dikit-dikit,ga bwa al qur'an lgi,cukup buka aplikasi aja. teman-teman yg download silahkan jngn ragu ragu mendownload ny,di jamin aplikasi bgus bgt masyaallah,dan jngn lupa alhamdulillah wassalamualaikum warahmatullahi wa barakatu","assalamualaikum aplikasi ini,aplikasi bgus bgt, alhamdulillah nya sya ngplin 1 juz dikit-dikit,ga bwa al qur'an lgi,cukup buka aplikasi aja. teman-teman yg download silahkan jngn ragu ragu mendownload ny,di jamin aplikasi bgus bgt masyaallah,dan jngn lupa alhamdulillah wassalamualaikum warahmatullahi wa barakatu","['assalamualaikum', 'aplikasi', 'ini', ',', 'aplikasi', 'bgus', 'bgt', ',', 'alhamdulillah', 'nya', 'sya', 'ngplin', '1', 'juz', 'dikit-dikit', ',', 'ga', 'bwa', 'al', ""qur'an"", 'lgi', ',', 'cukup', 'buka', 'aplikasi', 'aja', '.', 'teman-teman', 'yg', 'download', 'silahkan', 'jngn', 'ragu', 'ragu', 'mendownload', 'ny', ',', 'di', 'jamin', 'aplikasi', 'bgus', 'bgt', 'masyaallah', ',', 'dan', 'jngn', 'lupa', 'alhamdulillah', 'wassalamualaikum', 'warahmatullahi', 'wa', 'barakatu']","['assalamualaikum', 'aplikasi', 'ini', ',', 'aplikasi', ' bagus', ' banget', ',', 'alhamdulillah', 'nya', 'sya', 'ngplin', '1', 'juz', 'dikit-dikit', ',', 'ga', 'bwa', 'al', ""qur'an"", ' lagi', ',', 'cukup', 'buka', 'aplikasi', ' saja', '.', 'teman-teman', ' yang', ' unduh', 'silahkan', 'jngn', 'ragu', 'ragu', ' unduh', 'ny', ',', 'di', 'jamin', 'aplikasi', ' bagus', ' banget', 'masyaallah', ',', 'dan', 'jngn', 'lupa', 'alhamdulillah', 'wassalamualaikum', 'warahmatullahi', 'wa', 'barakatu']","['assalamualaikum', 'ini aplikasi', 'bagus', 'bgt', 'alhamdulillah', 'sya', 'ngplin', '1', 'juz', 'dikit ga', 'bwa', 'al', 'qur an', 'lgi cukup', 'buka', 'aja', 'teman', 'yang', 'unduh', 'silah', 'jngn', 'ragu', 'ragu', 'unduh', 'ny di', 'jamin', 'bagus', 'banget', 'masyaallah dan', 'jngn', 'lupa', 'alhamdulillah', 'wassalamualaikum', 'warahmatullahi', 'wa', 'barakatu']",<FreqDist with 31 samples and 36 outcomes>,"[('bagus', 2), ('alhamdulillah', 2), ('unduh', 2), ('jngn', 2), ('ragu', 2)]"
aplikasi sangat membantu tapi alarm adzan n kadang bunyi kadang enggak,4,1,aplikasi sangat membantu tapi alarm adzan n kadang bunyi kadang enggak,aplikasi membantu alarm adzan n kadang bunyi kadang,aplikasi membantu alarm adzan n kadang bunyi kadang,"['aplikasi', 'membantu', 'alarm', 'adzan', 'n', 'kadang', 'bunyi', 'kadang']","['aplikasi', 'membantu', 'alarm', 'adzan', ' dan', 'kadang', 'bunyi', 'kadang']","['bantu', 'alarm', 'adzan', 'dan', 'bunyi']",<FreqDist with 5 samples and 5 outcomes>,"[('bantu', 1), ('alarm', 1), ('adzan', 1), ('dan', 1), ('bunyi', 1)]"
bagus bngt aplikasi nya saya suka dan sangat puas karna aplikasi ini susah mengigatkan saya waktu² solat terima kasih karna sudah buat aplikasi ini buat ngigetin kalo kita gak ketingalan salat,5,1,bagus bngt aplikasi nya saya suka dan sangat puas karna aplikasi ini susah mengigatkan saya waktu² solat terima kasih karna sudah buat aplikasi ini buat ngigetin kalo kita gak ketingalan salat,bagus bngt aplikasi nya suka puas karna aplikasi susah mengigatkan waktu² solat terima kasih karna aplikasi ngigetin kalo gak ketingalan salat,bagus bngt aplikasi nya suka puas karna aplikasi susah mengigatkan waktu² solat terima kasih karna aplikasi ngigetin kalo gak ketingalan salat,"['bagus', 'bngt', 'aplikasi', 'nya', 'suka', 'puas', 'karna', 'aplikasi', 'susah', 'mengigatkan', 'waktu²', 'solat', 'terima', 'kasih', 'karna', 'aplikasi', 'ngigetin', 'kalo', 'gak', 'ketingalan', 'salat']","['bagus', 'bngt', 'aplikasi', 'nya', 'suka', 'puas', ' karena', 'aplikasi', 'susah', 'mengigatkan', 'waktu²', 'solat', 'terima', 'kasih', ' karena', 'aplikasi', 'ngigetin', ' kalau', 'gak', ' tinggal', 'salat']","['bagus', 'bngt', 'suka', 'puas', 'karena', 'susah', 'mengigatkan', 'waktu', 'solat', 'terima', 'kasih', 'karena', 'ngigetin', 'kalau', 'gak', 'tinggal', 'salat']",<FreqDist with 16 samples and 17 outcomes>,"[('karena', 2), ('bagus', 1), ('bngt', 1), ('suka', 1), ('puas', 1)]"
"sangat bagus, membantu dan mengingatkan waktu solat,bisa memperdalam kandungan isi al quran. baguslah....",5,1,"sangat bagus, membantu dan mengingatkan waktu solat,bisa memperdalam kandungan isi al quran. baguslah....","bagus, membantu solat,bisa memperdalam kandungan isi al quran. baguslah....","bagus, membantu solat,bisa memperdalam kandungan isi al quran. baguslah....","['bagus', ',', 'membantu', 'solat', ',', 'bisa', 'memperdalam', 'kandungan', 'isi', 'al', 'quran', '.', 'baguslah', '....']","['bagus', ',', 'membantu', 'solat', ',', 'bisa', 'memperdalam', 'kandungan', 'isi', 'al', 'quran', '.', 'baguslah', '....']","['bagus', 'bantu', 'solat bisa', 'dalam', 'kandung', 'isi', 'al', 'quran', 'bagus']",<FreqDist with 8 samples and 9 outcomes>,"[('bagus', 2), ('bantu', 1), ('solat bisa', 1), ('dalam', 1), ('kandung', 1)]"
"Assalamualaikum warahmatullahi wabrokatuh... Alhamdulillah... Al Qur'an digital ini bisa membuat kita mudah untuk membacanya disaat perjalanan atau lain lain, Saya ingin memberikan masukan semoga kedepannya lagi aplikasi ini bisa dibuat 2 fitur yang pertama (1) tampilan Al Qur'an dengan digeser kebawah (✓/ada) Kedua (2) tampilan nya seperti Al Qur'an asli digeser kepinggir (×/belum ada) Semoga ditanggapi oleh adminnya Terima kasih... Waa'laikum salam warahmatullahi wabarokatuh",5,1,"assalamualaikum warahmatullahi wabrokatuh... alhamdulillah... al qur'an digital ini bisa membuat kita mudah untuk membacanya disaat perjalanan atau lain lain, saya ingin memberikan masukan semoga kedepannya lagi aplikasi ini bisa dibuat 2 fitur yang pertama (1) tampilan al qur'an dengan digeser kebawah (✓/ada) kedua (2) tampilan nya seperti al qur'an asli digeser kepinggir (×/belum ada) semoga ditanggapi oleh adminnya terima kasih... waa'laikum salam warahmatullahi wabarokatuh","assalamualaikum warahmatullahi wabrokatuh... alhamdulillah... al qur'an digital mudah membacanya disaat perjalanan lain, masukan semoga kedepannya aplikasi 2 fitur (1) tampilan al qur'an digeser kebawah (✓/ada) (2) tampilan nya al qur'an asli digeser kepinggir (×/belum ada) semoga ditanggapi adminnya terima kasih... waa'laikum salam warahmatullahi wabarokatuh","assalamualaikum warahmatullahi wabrokatuh... alhamdulillah... al qur'an digital mudah membacanya disaat perjalanan lain, masukan semoga kedepannya aplikasi 2 fitur (1) tampilan al qur'an digeser kebawah (✓/ada) (2) tampilan nya al qur'an asli digeser kepinggir (×/belum ada) semoga ditanggapi adminnya terima kasih... waa'laikum salam warahmatullahi wabarokatuh","['assalamualaikum', 'warahmatullahi', 'wabrokatuh', '...', 'alhamdulillah', '...', 'al', ""qur'an"", 'digital', 'mudah', 'membacanya', 'disaat', 'perjalanan', 'lain', ',', 'masukan', 'semoga', 'kedepannya', 'aplikasi', '2', 'fitur', '(', '1', ')', 'tampilan', 'al', ""qur'an"", 'digeser', 'kebawah', '(', '✓/ada', ')', '(', '2', ')', 'tampilan', 'nya', 'al', ""qur'an"", 'asli', 'digeser', 'kepinggir', '(', '×/belum', 'ada', ')', 'semoga', 'ditanggapi', 'adminnya', 'terima', 'kasih', '...', ""waa'laikum"", 'salam', 'warahmatullahi', 'wabarokatuh']","['assalamualaikum', 'warahmatullahi', 'wabrokatuh', '...', 'alhamdulillah', '...', 'al', ""qur'an"", 'digital', 'mudah', 'membacanya', 'disaat', 'perjalanan', 'lain', ',', 'masukan', 'semoga', 'kedepannya', 'aplikasi', '2', 'fitur', '(', '1', ')', 'tampilan', 'al', ""qur'an"", 'digeser', 'kebawah', '(', '✓/ada', ')', '(', '2', ')', 'tampilan', 'nya', 'al', ""qur'an"", 'asli', 'digeser', 'kepinggir', '(', '×/belum', 'ada', ')', 'semoga', 'ditanggapi', 'adminnya', 'terima', 'kasih', '...', ""waa'laikum"", 'salam', 'warahmatullahi', 'wabarokatuh']","['assalamualaikum', 'warahmatullahi', 'wabrokatuh', 'alhamdulillah', 'al', 'qur an', 'digital', 'baca', 'saat', 'jalan', 'lain', 'masuk', 'moga', 'depan', '2', 'fitur', '1', 'tampil', 'al', 'qur an', 'geser', 'bawah', 'ada', '2', 'tampil', 'al', 'qur an', 'asli', 'geser', 'pinggir', 'belum', 'ada', 'moga', 'tanggap', 'adminnya', 'terima', 'kasih', 'waa laikum', 'salam', 'warahmatullahi', 'wabarokatuh']",<FreqDist with 31 samples and 41 outcomes>,"[('al', 3), ('qur an', 3), ('warahmatullahi', 2), ('moga', 2), ('2', 2)]"
"Terlalu sering update, padahal tampilan tidak ada perubahan. Kalau boleh saran ditambahkan sistem untuk surah yg sudah dibaca ketika ingin melanjutkan bacaan tinggal mencari surah dan mengetik ayatnya saja. Jadi gak perlu pagedown utk mencari surah dan ayat utk melanjutkan.",5,1,"terlalu sering update, padahal tampilan tidak ada perubahan. kalau boleh saran ditambahkan sistem untuk surah yg sudah dibaca ketika ingin melanjutkan bacaan tinggal mencari surah dan mengetik ayatnya saja. jadi gak perlu pagedown utk mencari surah dan ayat utk melanjutkan.","update, tampilan perubahan. saran sistem surah yg dibaca melanjutkan bacaan tinggal mencari surah mengetik ayatnya saja. gak pagedown utk mencari surah ayat utk melanjutkan.","update, tampilan perubahan. saran sistem surah yg dibaca melanjutkan bacaan tinggal mencari surah mengetik ayatnya saja. gak pagedown utk mencari surah ayat utk melanjutkan.","['update', ',', 'tampilan', 'perubahan', '.', 'saran', 'sistem', 'surah', 'yg', 'dibaca', 'melanjutkan', 'bacaan', 'tinggal', 'mencari', 'surah', 'mengetik', 'ayatnya', 'saja', '.', 'gak', 'pagedown', 'utk', 'mencari', 'surah', 'ayat', 'utk', 'melanjutkan', '.']","[' terbaru', ',', 'tampilan', 'perubahan', '.', 'saran', 'sistem', ' suruh', ' yang', 'dibaca', 'melanjutkan', 'bacaan', 'tinggal', 'mencari', ' suruh', 'mengetik', 'ayatnya', 'saja', '.', 'gak', 'pagedown', ' untuk', 'mencari', ' suruh', 'ayat', ' untuk', 'melanjutkan', '.']","['update', 'tampil', 'ubah', 'saran', 'suruh', 'yang', 'baca', 'lanjut', 'baca', 'tinggal', 'cari', 'suruh', 'etik', 'ayat', 'saja', 'gak', 'pagedown', 'untuk', 'cari', 'suruh', 'ayat', 'untuk', 'lanjut']",<FreqDist with 16 samples and 23 outcomes>,"[('suruh', 3), ('baca', 2), ('lanjut', 2), ('cari', 2), ('ayat', 2)]"
"Alhamdulillah, terimakasih sy sdh dapat menikmati kemudahan dlm membaca Al Qur'an. Mohon maaf sy mau instal aplikasi Premium yg satu kali bayar untuk selamanya, sayangnya sy tdk mengerti cara bayarnya, apa bisa dilakukan dg cara transper bank to bank. Terimakasih.",5,1,"alhamdulillah, terimakasih sy sdh dapat menikmati kemudahan dlm membaca al qur'an. mohon maaf sy mau instal aplikasi premium yg satu kali bayar untuk selamanya, sayangnya sy tdk mengerti cara bayarnya, apa bisa dilakukan dg cara transper bank to bank. terimakasih.","alhamdulillah, terimakasih sy sdh menikmati kemudahan dlm membaca al qur'an. mohon maaf sy instal aplikasi premium yg kali bayar selamanya, sayangnya sy tdk mengerti bayarnya, dg transper bank to bank. terimakasih.","alhamdulillah, terimakasih sy sdh menikmati kemudahan dlm membaca al qur'an. mohon maaf sy instal aplikasi premium yg kali bayar selamanya, sayangnya sy tdk mengerti bayarnya, dg transper bank to bank. terimakasih.","['alhamdulillah', ',', 'terimakasih', 'sy', 'sdh', 'menikmati', 'kemudahan', 'dlm', 'membaca', 'al', ""qur'an"", '.', 'mohon', 'maaf', 'sy', 'instal', 'aplikasi', 'premium', 'yg', 'kali', 'bayar', 'selamanya', ',', 'sayangnya', 'sy', 'tdk', 'mengerti', 'bayarnya', ',', 'dg', 'transper', 'bank', 'to', 'bank', '.', 'terimakasih', '.']","['alhamdulillah', ',', ' terima kasih', ' saya', 'sdh', 'menikmati', 'kemudahan', 'dalam', 'membaca', 'al', ""qur'an"", '.', 'mohon', 'maaf', ' saya', ' pasang', 'aplikasi', 'premium', ' yang', 'kali', 'bayar', 'selamanya', ',', 'sayangnya', ' saya', ' tidak', 'mengerti', 'bayarnya', ',', 'dg', 'transper', 'bank', 'to', 'bank', '.', ' terima kasih', '.']","['alhamdulillah', 'terima kasih', 'saya', 'sdh', 'nikmat', 'mudah', 'dalam', 'baca', 'al', 'qur an', 'mohon', 'maaf', 'saya', 'pasang', 'premium', 'yang', 'kali', 'lama', 'sayang', 'saya', 'tidak', 'erti', 'bayar', 'dg', 'transper', 'bank', 'to', 'bank', 'terimakasih']",<FreqDist with 26 samples and 29 outcomes>,"[('saya', 3), ('bank', 2), ('alhamdulillah', 1), ('terima kasih', 1), ('sdh', 1)]"
sangat bagus aplikasinya memudahkan kita membaca Alquran dimna pun kita berada,5,1,sangat bagus aplikasinya memudahkan kita membaca alquran dimna pun kita berada,bagus aplikasinya memudahkan membaca alquran dimna,bagus aplikasinya memudahkan membaca alquran dimna,"['bagus', 'aplikasinya', 'memudahkan', 'membaca', 'alquran', 'dimna']","['bagus', 'aplikasinya', 'memudahkan', 'membaca', 'alquran', 'dimna']","['bagus', 'aplikasi', 'mudah', 'baca', 'alquran', 'dimna']",<FreqDist with 6 samples and 6 outcomes>,"[('bagus', 1), ('aplikasi', 1), ('mudah', 1), ('baca', 1), ('alquran', 1)]"
aplikasi ini sangat bagus.dan juga ada huruf latin nya. jadi klo ada yang tidak bisa baca Alquran tinggal baca huruf latin saja. karena aplikasi ini sangat bagus bagi ku aku beri rating tertinggi,5,1,aplikasi ini sangat bagus.dan juga ada huruf latin nya. jadi klo ada yang tidak bisa baca alquran tinggal baca huruf latin saja. karena aplikasi ini sangat bagus bagi ku aku beri rating tertinggi,aplikasi bagus.dan huruf latin nya. klo baca alquran tinggal baca huruf latin saja. aplikasi bagus ku rating tertinggi,aplikasi bagus.dan huruf latin nya. klo baca alquran tinggal baca huruf latin saja. aplikasi bagus ku rating tertinggi,"['aplikasi', 'bagus.dan', 'huruf', 'latin', 'nya', '.', 'klo', 'baca', 'alquran', 'tinggal', 'baca', 'huruf', 'latin', 'saja', '.', 'aplikasi', 'bagus', 'ku', 'rating', 'tertinggi']","['aplikasi', 'bagus.dan', 'huruf', 'latin', 'nya', '.', ' kalau', 'baca', 'alquran', 'tinggal', 'baca', 'huruf', 'latin', 'saja', '.', 'aplikasi', 'bagus', 'ku', 'rating', 'tertinggi']","['bagus dan', 'huruf', 'latin', 'nya', 'kalau', 'baca', 'alquran', 'tinggal', 'baca', 'huruf', 'latin', 'saja', 'bagus', 'rating', 'tinggi']",<FreqDist with 12 samples and 15 outcomes>,"[('huruf', 2), ('latin', 2), ('baca', 2), ('bagus dan', 1), ('nya', 1)]"
Alhamdulillah aplikasi alquran sangat membantu mudah baca alquran & mengerti maknanya .,5,1,alhamdulillah aplikasi alquran sangat membantu mudah baca alquran & mengerti maknanya .,alhamdulillah aplikasi alquran membantu mudah baca alquran & mengerti maknanya .,alhamdulillah aplikasi alquran membantu mudah baca alquran & mengerti maknanya .,"['alhamdulillah', 'aplikasi', 'alquran', 'membantu', 'mudah', 'baca', 'alquran', '&', 'mengerti', 'maknanya', '.']","['alhamdulillah', 'aplikasi', 'alquran', 'membantu', 'mudah', 'baca', 'alquran', '&', 'mengerti', 'maknanya', '.']","['alhamdulillah', 'alquran', 'bantu', 'baca', 'alquran', '', 'erti', 'makna', '']",<FreqDist with 7 samples and 9 outcomes>,"[('alquran', 2), ('', 2), ('alhamdulillah', 1), ('bantu', 1), ('baca', 1)]"
"Hebat, Sangat mengagumkan dan sesuai kebutuhan dan keinginan batin.",5,1,"hebat, sangat mengagumkan dan sesuai kebutuhan dan keinginan batin.","hebat, mengagumkan sesuai kebutuhan batin.","hebat, mengagumkan sesuai kebutuhan batin.","['hebat', ',', 'mengagumkan', 'sesuai', 'kebutuhan', 'batin', '.']","['hebat', ',', 'mengagumkan', 'sesuai', 'kebutuhan', 'batin', '.']","['hebat', 'kagum', 'butuh', 'batin']",<FreqDist with 4 samples and 4 outcomes>,"[('hebat', 1), ('kagum', 1), ('butuh', 1), ('batin', 1)]"
"Sangat membantu karena terlindungi, tidak basah dan tidak terlipat tidak robek, dan selalu ada di tangan atau di kantong, tidak hilang dan bisa di bawa kemana saja, yang terpenting, tetap terang walaupun gelap tidak ada lampu saat malam hari..",5,1,"sangat membantu karena terlindungi, tidak basah dan tidak terlipat tidak robek, dan selalu ada di tangan atau di kantong, tidak hilang dan bisa di bawa kemana saja, yang terpenting, tetap terang walaupun gelap tidak ada lampu saat malam hari..","membantu terlindungi, basah terlipat robek, tangan kantong, hilang bawa kemana saja, terpenting, terang gelap lampu malam hari..","membantu terlindungi, basah terlipat robek, tangan kantong, hilang bawa kemana saja, terpenting, terang gelap lampu malam hari..","['membantu', 'terlindungi', ',', 'basah', 'terlipat', 'robek', ',', 'tangan', 'kantong', ',', 'hilang', 'bawa', 'kemana', 'saja', ',', 'terpenting', ',', 'terang', 'gelap', 'lampu', 'malam', 'hari', '..']","['membantu', 'terlindungi', ',', 'basah', 'terlipat', 'robek', ',', 'tangan', 'kantong', ',', 'hilang', 'bawa', 'kemana', 'saja', ',', 'terpenting', ',', 'terang', 'gelap', 'lampu', 'malam', 'hari', '..']","['bantu', 'lindung', 'basah', 'lipat', 'robek', 'tangan', 'kantong', 'hilang', 'bawa', 'mana', 'saja', 'penting', 'terang', 'gelap', 'lampu', 'malam', 'hari']",<FreqDist with 17 samples and 17 outcomes>,"[('bantu', 1), ('lindung', 1), ('basah', 1), ('lipat', 1), ('robek', 1)]"
