content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,teksNormalized,textSteam
"Saya kecewa dengan aplikasi ini, awalnya saya kasih bintang 5 karena sangat membantu saya untuk melihat jadwal sholat yg ada di jepang, dan jadwal nya pun bisa di liat di layar utama hp. Tapi sekarang semenjak update harus ikut premium supaya bisa liat jadwal di layar utama kalau tidak harus masuk apk nya untuk melihat, dan juga ada iklan ketika masuk apk. Memang ya jaman sekarang apa apa harus uang. Memang ga repot kalau sekedar masuk apk untuk liat jadwal, tapi buang waktu karena iklan juga",3,0,"saya kecewa dengan aplikasi ini, awalnya saya kasih bintang 5 karena sangat membantu saya untuk melihat jadwal sholat yg ada di jepang, dan jadwal nya pun bisa di liat di layar utama hp. tapi sekarang semenjak update harus ikut premium supaya bisa liat jadwal di layar utama kalau tidak harus masuk apk nya untuk melihat, dan juga ada iklan ketika masuk apk. memang ya jaman sekarang apa apa harus uang. memang ga repot kalau sekedar masuk apk untuk liat jadwal, tapi buang waktu karena iklan juga","kecewa aplikasi ini, kasih bintang 5 membantu jadwal sholat yg jepang, jadwal nya liat layar utama hp. semenjak update premium liat jadwal layar utama masuk apk nya melihat, iklan masuk apk. ya jaman uang. ga repot sekedar masuk apk liat jadwal, buang iklan","kecewa aplikasi ini, kasih bintang 5 membantu jadwal sholat yg jepang, jadwal nya liat layar utama hp. semenjak update premium liat jadwal layar utama masuk apk nya melihat, iklan masuk apk. ya jaman uang. ga repot sekedar masuk apk liat jadwal, buang iklan","['kecewa', 'aplikasi', 'ini', ',', 'kasih', 'bintang', '5', 'membantu', 'jadwal', 'sholat', 'yg', 'jepang', ',', 'jadwal', 'nya', 'liat', 'layar', 'utama', 'hp', '.', 'semenjak', 'update', 'premium', 'liat', 'jadwal', 'layar', 'utama', 'masuk', 'apk', 'nya', 'melihat', ',', 'iklan', 'masuk', 'apk', '.', 'ya', 'jaman', 'uang', '.', 'ga', 'repot', 'sekedar', 'masuk', 'apk', 'liat', 'jadwal', ',', 'buang', 'iklan']","['kecewa', 'aplikasi', 'ini', ',', 'kasih', 'bintang', '5', 'membantu', 'jadwal', 'sholat', ' yang', 'jepang', ',', 'jadwal', 'nya', ' lihat', 'layar', 'utama', ' seluler', '.', 'semenjak', ' terbaru', 'premium', ' lihat', 'jadwal', 'layar', 'utama', 'masuk', ' aplikasi', 'nya', 'melihat', ',', 'iklan', 'masuk', ' aplikasi', '.', ' iya', 'jaman', 'uang', '.', 'ga', 'repot', 'sekedar', 'masuk', ' aplikasi', ' lihat', 'jadwal', ',', 'buang', 'iklan']","['kecewa', 'aplikasi', 'ini', ',', 'kasih', 'bintang', '5', 'membantu', 'jadwal', 'sholat', ' yang', 'jepang', ',', 'jadwal', 'nya', ' lihat', 'layar', 'utama', ' seluler', '.', 'semenjak', ' terbaru', 'premium', ' lihat', 'jadwal', 'layar', 'utama', 'masuk', ' aplikasi', 'nya', 'melihat', ',', 'iklan', 'masuk', ' aplikasi', '.', ' iya', 'jaman', 'uang', '.', 'ga', 'repot', 'sekedar', 'masuk', ' aplikasi', ' lihat', 'jadwal', ',', 'buang', 'iklan']"
"Sudah sangat bagus. Skedar saran dari saya, kalau bisa tambahkan juga mode hafalan biar sekaligus jadi Qur'an hafalan yang membantu untuk menghafal.",5,1,"sudah sangat bagus. skedar saran dari saya, kalau bisa tambahkan juga mode hafalan biar sekaligus jadi qur'an hafalan yang membantu untuk menghafal.","bagus. skedar saran saya, tambahkan mode hafalan biar qur'an hafalan membantu menghafal.","bagus. skedar saran saya, tambahkan mode hafalan biar qur'an hafalan membantu menghafal.","['bagus', '.', 'skedar', 'saran', 'saya', ',', 'tambahkan', 'mode', 'hafalan', 'biar', ""qur'an"", 'hafalan', 'membantu', 'menghafal', '.']","['bagus', '.', 'skedar', 'saran', 'saya', ',', 'tambahkan', 'mode', 'hafalan', 'biar', ""qur'an"", 'hafalan', 'membantu', 'menghafal', '.']","['bagus', '.', 'skedar', 'saran', 'saya', ',', 'tambahkan', 'mode', 'hafalan', 'biar', ""qur'an"", 'hafalan', 'membantu', 'menghafal', '.']"
"Aplikasinya membantu bngt si buat aku yang sibuk jadi kaya simpel ga harus bawa Qur'an kmna"" tinggal buka hp jadi ga ada alesan lagi buat ga baca Al Qur'an, itung-itung baca novel yang berpahala",5,1,"aplikasinya membantu bngt si buat aku yang sibuk jadi kaya simpel ga harus bawa qur'an kmna"" tinggal buka hp jadi ga ada alesan lagi buat ga baca al qur'an, itung-itung baca novel yang berpahala","aplikasinya membantu bngt si sibuk kaya simpel ga bawa qur'an kmna"" tinggal buka hp ga alesan ga baca al qur'an, itung-itung baca novel berpahala","aplikasinya membantu bngt si sibuk kaya simpel ga bawa qur'an kmna"" tinggal buka hp ga alesan ga baca al qur'an, itung-itung baca novel berpahala","['aplikasinya', 'membantu', 'bngt', 'si', 'sibuk', 'kaya', 'simpel', 'ga', 'bawa', ""qur'an"", 'kmna', ""''"", 'tinggal', 'buka', 'hp', 'ga', 'alesan', 'ga', 'baca', 'al', ""qur'an"", ',', 'itung-itung', 'baca', 'novel', 'berpahala']","['aplikasinya', 'membantu', 'bngt', 'si', 'sibuk', 'kaya', 'simpel', 'ga', 'bawa', ""qur'an"", ' kemana', ""''"", 'tinggal', 'buka', ' seluler', 'ga', ' alasan', 'ga', 'baca', 'al', ""qur'an"", ',', 'itung-itung', 'baca', 'novel', 'berpahala']","['aplikasinya', 'membantu', 'bngt', 'si', 'sibuk', 'kaya', 'simpel', 'ga', 'bawa', ""qur'an"", ' kemana', ""''"", 'tinggal', 'buka', ' seluler', 'ga', ' alasan', 'ga', 'baca', 'al', ""qur'an"", ',', 'itung-itung', 'baca', 'novel', 'berpahala']"
Al - qur'an ini sangat membantu saya 3 tahun menggunakan aplikasi ini dapat menghafal dengan mudah buktinya saya sedang menghafal juz 29 surat al - nuh dan banyak tajwid nya apalagi tajwid nya berwarna dan bisa menandai surat yang saya baca seru deh pokoknya kalau belajar menggunakan aplikasi ini.,5,1,al - qur'an ini sangat membantu saya 3 tahun menggunakan aplikasi ini dapat menghafal dengan mudah buktinya saya sedang menghafal juz 29 surat al - nuh dan banyak tajwid nya apalagi tajwid nya berwarna dan bisa menandai surat yang saya baca seru deh pokoknya kalau belajar menggunakan aplikasi ini.,al - qur'an membantu 3 aplikasi menghafal mudah buktinya menghafal juz 29 surat al - nuh tajwid nya tajwid nya berwarna menandai surat baca seru deh pokoknya belajar aplikasi ini.,al - qur'an membantu 3 aplikasi menghafal mudah buktinya menghafal juz 29 surat al - nuh tajwid nya tajwid nya berwarna menandai surat baca seru deh pokoknya belajar aplikasi ini.,"['al', '-', ""qur'an"", 'membantu', '3', 'aplikasi', 'menghafal', 'mudah', 'buktinya', 'menghafal', 'juz', '29', 'surat', 'al', '-', 'nuh', 'tajwid', 'nya', 'tajwid', 'nya', 'berwarna', 'menandai', 'surat', 'baca', 'seru', 'deh', 'pokoknya', 'belajar', 'aplikasi', 'ini', '.']","['al', '-', ""qur'an"", 'membantu', '3', 'aplikasi', 'menghafal', 'mudah', 'buktinya', 'menghafal', 'juz', '29', 'surat', 'al', '-', 'nuh', 'tajwid', 'nya', 'tajwid', 'nya', 'berwarna', 'menandai', 'surat', 'baca', 'seru', 'deh', 'pokoknya', 'belajar', 'aplikasi', 'ini', '.']","['al', '-', ""qur'an"", 'membantu', '3', 'aplikasi', 'menghafal', 'mudah', 'buktinya', 'menghafal', 'juz', '29', 'surat', 'al', '-', 'nuh', 'tajwid', 'nya', 'tajwid', 'nya', 'berwarna', 'menandai', 'surat', 'baca', 'seru', 'deh', 'pokoknya', 'belajar', 'aplikasi', 'ini', '.']"
"Saya sering menggunakan widget aplikasi ini untuk memantau waktu sholat, sekarang sudah tidak bisa lagi, hanya untuk premium/berbayar untuk bisa menggunakan widget, sangat di sayangkan, memantau waktu sholat saja harus bayar.",2,-1,"saya sering menggunakan widget aplikasi ini untuk memantau waktu sholat, sekarang sudah tidak bisa lagi, hanya untuk premium/berbayar untuk bisa menggunakan widget, sangat di sayangkan, memantau waktu sholat saja harus bayar.","widget aplikasi memantau sholat, lagi, premium/berbayar widget, sayangkan, memantau sholat bayar.","widget aplikasi memantau sholat, lagi, premium/berbayar widget, sayangkan, memantau sholat bayar.","['widget', 'aplikasi', 'memantau', 'sholat', ',', 'lagi', ',', 'premium/berbayar', 'widget', ',', 'sayangkan', ',', 'memantau', 'sholat', 'bayar', '.']","['widget', 'aplikasi', 'memantau', 'sholat', ',', 'lagi', ',', 'premium/berbayar', 'widget', ',', 'sayangkan', ',', 'memantau', 'sholat', 'bayar', '.']","['widget', 'aplikasi', 'memantau', 'sholat', ',', 'lagi', ',', 'premium/berbayar', 'widget', ',', 'sayangkan', ',', 'memantau', 'sholat', 'bayar', '.']"
"Dulu saya kasih bintang 5, dan sering sekali saya sholat mengacu ke notifikasi aplikasi ini yg otomatis muncul dan mengingatkan sholat, saat feature ini mulai berbayar, jadwal saya jadi berantakan karena harus membuka aplikasi dulu baru lihat jam nya... sangat disayangkan...",2,-1,"dulu saya kasih bintang 5, dan sering sekali saya sholat mengacu ke notifikasi aplikasi ini yg otomatis muncul dan mengingatkan sholat, saat feature ini mulai berbayar, jadwal saya jadi berantakan karena harus membuka aplikasi dulu baru lihat jam nya... sangat disayangkan...","kasih bintang 5, sholat mengacu notifikasi aplikasi yg otomatis muncul sholat, feature berbayar, jadwal berantakan membuka aplikasi lihat jam nya... disayangkan...","kasih bintang 5, sholat mengacu notifikasi aplikasi yg otomatis muncul sholat, feature berbayar, jadwal berantakan membuka aplikasi lihat jam nya... disayangkan...","['kasih', 'bintang', '5', ',', 'sholat', 'mengacu', 'notifikasi', 'aplikasi', 'yg', 'otomatis', 'muncul', 'sholat', ',', 'feature', 'berbayar', ',', 'jadwal', 'berantakan', 'membuka', 'aplikasi', 'lihat', 'jam', 'nya', '...', 'disayangkan', '...']","['kasih', 'bintang', '5', ',', 'sholat', 'mengacu', 'notifikasi', 'aplikasi', ' yang', 'otomatis', 'muncul', 'sholat', ',', 'feature', 'berbayar', ',', 'jadwal', 'berantakan', 'membuka', 'aplikasi', 'lihat', 'jam', 'nya', '...', 'disayangkan', '...']","['kasih', 'bintang', '5', ',', 'sholat', 'mengacu', 'notifikasi', 'aplikasi', ' yang', 'otomatis', 'muncul', 'sholat', ',', 'feature', 'berbayar', ',', 'jadwal', 'berantakan', 'membuka', 'aplikasi', 'lihat', 'jam', 'nya', '...', 'disayangkan', '...']"
Aplikasinya sangat bagus dan simpel bisa baca dengan tajwid yg benar berlanjut tanpa lompat2. Saya sangat suka dan senang memakai aplikasi ini ada fitur waktu sholat 5 waktu automatis dimana kita berada dan menentukan arah qiblat. Saya mohon juga sama admin untuk manambahkan doa2 khusus.,5,1,aplikasinya sangat bagus dan simpel bisa baca dengan tajwid yg benar berlanjut tanpa lompat2. saya sangat suka dan senang memakai aplikasi ini ada fitur waktu sholat 5 waktu automatis dimana kita berada dan menentukan arah qiblat. saya mohon juga sama admin untuk manambahkan doa2 khusus.,aplikasinya bagus simpel baca tajwid yg berlanjut lompat2. suka senang memakai aplikasi fitur sholat 5 automatis dimana menentukan arah qiblat. mohon admin manambahkan doa2 khusus.,aplikasinya bagus simpel baca tajwid yg berlanjut lompat2. suka senang memakai aplikasi fitur sholat 5 automatis dimana menentukan arah qiblat. mohon admin manambahkan doa2 khusus.,"['aplikasinya', 'bagus', 'simpel', 'baca', 'tajwid', 'yg', 'berlanjut', 'lompat2', '.', 'suka', 'senang', 'memakai', 'aplikasi', 'fitur', 'sholat', '5', 'automatis', 'dimana', 'menentukan', 'arah', 'qiblat', '.', 'mohon', 'admin', 'manambahkan', 'doa2', 'khusus', '.']","['aplikasinya', 'bagus', 'simpel', 'baca', 'tajwid', ' yang', 'berlanjut', 'lompat2', '.', 'suka', 'senang', 'memakai', 'aplikasi', 'fitur', 'sholat', '5', 'automatis', 'dimana', 'menentukan', 'arah', 'qiblat', '.', 'mohon', 'admin', 'manambahkan', 'doa2', 'khusus', '.']","['aplikasinya', 'bagus', 'simpel', 'baca', 'tajwid', ' yang', 'berlanjut', 'lompat2', '.', 'suka', 'senang', 'memakai', 'aplikasi', 'fitur', 'sholat', '5', 'automatis', 'dimana', 'menentukan', 'arah', 'qiblat', '.', 'mohon', 'admin', 'manambahkan', 'doa2', 'khusus', '.']"
"Alhamdulillah insyaAlloh berkah,aplikasi yg sangat bagus dan mudah memahami bacaan tajwitnya karna sudah di lengkapi dengan tanda tajwidnya,semoga jadi ilmu bermanfaat dan semakin sukses buat aplikasinya",5,1,"alhamdulillah insyaalloh berkah,aplikasi yg sangat bagus dan mudah memahami bacaan tajwitnya karna sudah di lengkapi dengan tanda tajwidnya,semoga jadi ilmu bermanfaat dan semakin sukses buat aplikasinya","alhamdulillah insyaalloh berkah,aplikasi yg bagus mudah memahami bacaan tajwitnya karna lengkapi tanda tajwidnya,semoga ilmu bermanfaat sukses aplikasinya","alhamdulillah insyaalloh berkah,aplikasi yg bagus mudah memahami bacaan tajwitnya karna lengkapi tanda tajwidnya,semoga ilmu bermanfaat sukses aplikasinya","['alhamdulillah', 'insyaalloh', 'berkah', ',', 'aplikasi', 'yg', 'bagus', 'mudah', 'memahami', 'bacaan', 'tajwitnya', 'karna', 'lengkapi', 'tanda', 'tajwidnya', ',', 'semoga', 'ilmu', 'bermanfaat', 'sukses', 'aplikasinya']","['alhamdulillah', 'insyaalloh', 'berkah', ',', 'aplikasi', ' yang', 'bagus', 'mudah', 'memahami', 'bacaan', 'tajwitnya', ' karena', 'lengkapi', 'tanda', 'tajwidnya', ',', 'semoga', 'ilmu', 'bermanfaat', 'sukses', 'aplikasinya']","['alhamdulillah', 'insyaalloh', 'berkah', ',', 'aplikasi', ' yang', 'bagus', 'mudah', 'memahami', 'bacaan', 'tajwitnya', ' karena', 'lengkapi', 'tanda', 'tajwidnya', ',', 'semoga', 'ilmu', 'bermanfaat', 'sukses', 'aplikasinya']"
"Semenjak di update, gabisa nambahin widget pengingat waktu shalat, padahal itu penting bgt, sekarang jadi segala harus langganan premium dulu ...",3,0,"semenjak di update, gabisa nambahin widget pengingat waktu shalat, padahal itu penting bgt, sekarang jadi segala harus langganan premium dulu ...","semenjak update, gabisa nambahin widget pengingat shalat, bgt, langganan premium ...","semenjak update, gabisa nambahin widget pengingat shalat, bgt, langganan premium ...","['semenjak', 'update', ',', 'gabisa', 'nambahin', 'widget', 'pengingat', 'shalat', ',', 'bgt', ',', 'langganan', 'premium', '...']","['semenjak', ' terbaru', ',', ' tidak bisa', 'nambahin', 'widget', 'pengingat', 'shalat', ',', ' banget', ',', 'langganan', 'premium', '...']","['semenjak', ' terbaru', ',', ' tidak bisa', 'nambahin', 'widget', 'pengingat', 'shalat', ',', ' banget', ',', 'langganan', 'premium', '...']"
Aplikasi yg baik. terlebih jika negara memfasilitasi yg premium agar bebas biaya. supaya orang yg kurang mampu dapat memanfaatkan semua fitur secara offline Terimakasih kepada tim developer dan para pemberi fasilitas aplikasi ini. dan semua tim yg terlibat dalamnya. Mudah mudahan Alloh memberi keberkahan kepada kita semua. Amin... Yaa Robb,5,1,aplikasi yg baik. terlebih jika negara memfasilitasi yg premium agar bebas biaya. supaya orang yg kurang mampu dapat memanfaatkan semua fitur secara offline terimakasih kepada tim developer dan para pemberi fasilitas aplikasi ini. dan semua tim yg terlibat dalamnya. mudah mudahan alloh memberi keberkahan kepada kita semua. amin... yaa robb,aplikasi yg baik. negara memfasilitasi yg premium bebas biaya. orang yg memanfaatkan fitur offline terimakasih tim developer pemberi fasilitas aplikasi ini. tim yg terlibat dalamnya. mudah mudahan alloh keberkahan semua. amin... yaa robb,aplikasi yg baik. negara memfasilitasi yg premium bebas biaya. orang yg memanfaatkan fitur offline terimakasih tim developer pemberi fasilitas aplikasi ini. tim yg terlibat dalamnya. mudah mudahan alloh keberkahan semua. amin... yaa robb,"['aplikasi', 'yg', 'baik', '.', 'negara', 'memfasilitasi', 'yg', 'premium', 'bebas', 'biaya', '.', 'orang', 'yg', 'memanfaatkan', 'fitur', 'offline', 'terimakasih', 'tim', 'developer', 'pemberi', 'fasilitas', 'aplikasi', 'ini', '.', 'tim', 'yg', 'terlibat', 'dalamnya', '.', 'mudah', 'mudahan', 'alloh', 'keberkahan', 'semua', '.', 'amin', '...', 'yaa', 'robb']","['aplikasi', ' yang', 'baik', '.', 'negara', 'memfasilitasi', ' yang', 'premium', 'bebas', 'biaya', '.', 'orang', ' yang', 'memanfaatkan', 'fitur', 'offline', ' terima kasih', 'tim', 'developer', 'pemberi', 'fasilitas', 'aplikasi', 'ini', '.', 'tim', ' yang', 'terlibat', 'dalamnya', '.', 'mudah', 'mudahan', 'alloh', 'keberkahan', 'semua', '.', 'amin', '...', 'yaa', 'robb']","['aplikasi', ' yang', 'baik', '.', 'negara', 'memfasilitasi', ' yang', 'premium', 'bebas', 'biaya', '.', 'orang', ' yang', 'memanfaatkan', 'fitur', 'offline', ' terima kasih', 'tim', 'developer', 'pemberi', 'fasilitas', 'aplikasi', 'ini', '.', 'tim', ' yang', 'terlibat', 'dalamnya', '.', 'mudah', 'mudahan', 'alloh', 'keberkahan', 'semua', '.', 'amin', '...', 'yaa', 'robb']"
Padahal seneng pake app ini bagus dan ada widget jadwal solatnya. Tapi sekarang kok widget jadwal solat hanya bisa untuk versi premium.. 😢,4,1,padahal seneng pake app ini bagus dan ada widget jadwal solatnya. tapi sekarang kok widget jadwal solat hanya bisa untuk versi premium.. 😢,seneng pake app bagus widget jadwal solatnya. widget jadwal solat versi premium.. 😢,seneng pake app bagus widget jadwal solatnya. widget jadwal solat versi premium.. ,"['seneng', 'pake', 'app', 'bagus', 'widget', 'jadwal', 'solatnya', '.', 'widget', 'jadwal', 'solat', 'versi', 'premium', '..']","[' senang', ' pakai', 'aplikasi', 'bagus', 'widget', 'jadwal', 'solatnya', '.', 'widget', 'jadwal', 'solat', 'versi', 'premium', '..']","[' senang', ' pakai', 'aplikasi', 'bagus', 'widget', 'jadwal', 'solatnya', '.', 'widget', 'jadwal', 'solat', 'versi', 'premium', '..']"
"Sangat bagus aplikasi ini,saya menggunakan aplikasi ini sejak 2016.sedikit saya menambahkan, tentang jadwal sholat,mohon sekali di tambahkan waktu syuruq dan Dhuha. Wassalamu'alaikum wr wb.",5,1,"sangat bagus aplikasi ini,saya menggunakan aplikasi ini sejak 2016.sedikit saya menambahkan, tentang jadwal sholat,mohon sekali di tambahkan waktu syuruq dan dhuha. wassalamu'alaikum wr wb.","bagus aplikasi ini,saya aplikasi 2016.sedikit menambahkan, jadwal sholat,mohon tambahkan syuruq dhuha. wassalamu'alaikum wr wb.","bagus aplikasi ini,saya aplikasi 2016.sedikit menambahkan, jadwal sholat,mohon tambahkan syuruq dhuha. wassalamu'alaikum wr wb.","['bagus', 'aplikasi', 'ini', ',', 'saya', 'aplikasi', '2016.sedikit', 'menambahkan', ',', 'jadwal', 'sholat', ',', 'mohon', 'tambahkan', 'syuruq', 'dhuha', '.', ""wassalamu'alaikum"", 'wr', 'wb', '.']","['bagus', 'aplikasi', 'ini', ',', 'saya', 'aplikasi', '2016.sedikit', 'menambahkan', ',', 'jadwal', 'sholat', ',', 'mohon', 'tambahkan', 'syuruq', 'dhuha', '.', ""wassalamu'alaikum"", 'wr', 'wb', '.']","['bagus', 'aplikasi', 'ini', ',', 'saya', 'aplikasi', '2016.sedikit', 'menambahkan', ',', 'jadwal', 'sholat', ',', 'mohon', 'tambahkan', 'syuruq', 'dhuha', '.', ""wassalamu'alaikum"", 'wr', 'wb', '.']"
"Sangat mudah untuk di baca, mudah di mengerti, yang bikin suka lagi ada terjemahannya dan bacaan tajwid. Sangat puas dengan aplikasi ini.",5,1,"sangat mudah untuk di baca, mudah di mengerti, yang bikin suka lagi ada terjemahannya dan bacaan tajwid. sangat puas dengan aplikasi ini.","mudah baca, mudah mengerti, bikin suka terjemahannya bacaan tajwid. puas aplikasi ini.","mudah baca, mudah mengerti, bikin suka terjemahannya bacaan tajwid. puas aplikasi ini.","['mudah', 'baca', ',', 'mudah', 'mengerti', ',', 'bikin', 'suka', 'terjemahannya', 'bacaan', 'tajwid', '.', 'puas', 'aplikasi', 'ini', '.']","['mudah', 'baca', ',', 'mudah', 'mengerti', ',', 'bikin', 'suka', 'terjemahannya', 'bacaan', 'tajwid', '.', 'puas', 'aplikasi', 'ini', '.']","['mudah', 'baca', ',', 'mudah', 'mengerti', ',', 'bikin', 'suka', 'terjemahannya', 'bacaan', 'tajwid', '.', 'puas', 'aplikasi', 'ini', '.']"
"Sangat membantu dikala kita kaum muslim lagi diluar ingin membaca qur'an tapi tidak membawa al-quran, qur'an mobile ini sangat² perlu bagi saya yang ingin banyak belajar dari mulai ilmu tajwid sampai ke makna isi qur'an untuk membimbing hidup kami kaum muslimin",5,1,"sangat membantu dikala kita kaum muslim lagi diluar ingin membaca qur'an tapi tidak membawa al-quran, qur'an mobile ini sangat² perlu bagi saya yang ingin banyak belajar dari mulai ilmu tajwid sampai ke makna isi qur'an untuk membimbing hidup kami kaum muslimin","membantu dikala kaum muslim diluar membaca qur'an membawa al-quran, qur'an mobile sangat² belajar ilmu tajwid makna isi qur'an membimbing hidup kaum muslimin","membantu dikala kaum muslim diluar membaca qur'an membawa al-quran, qur'an mobile sangat² belajar ilmu tajwid makna isi qur'an membimbing hidup kaum muslimin","['membantu', 'dikala', 'kaum', 'muslim', 'diluar', 'membaca', ""qur'an"", 'membawa', 'al-quran', ',', ""qur'an"", 'mobile', 'sangat²', 'belajar', 'ilmu', 'tajwid', 'makna', 'isi', ""qur'an"", 'membimbing', 'hidup', 'kaum', 'muslimin']","['membantu', 'dikala', 'kaum', 'muslim', 'diluar', 'membaca', ""qur'an"", 'membawa', 'al-quran', ',', ""qur'an"", ' seluler', 'sangat²', 'belajar', 'ilmu', 'tajwid', 'makna', 'isi', ""qur'an"", 'membimbing', 'hidup', 'kaum', 'muslimin']","['membantu', 'dikala', 'kaum', 'muslim', 'diluar', 'membaca', ""qur'an"", 'membawa', 'al-quran', ',', ""qur'an"", ' seluler', 'sangat²', 'belajar', 'ilmu', 'tajwid', 'makna', 'isi', ""qur'an"", 'membimbing', 'hidup', 'kaum', 'muslimin']"
